COMID,min,max,mean,median
71024080,0,61.7999877929688,10.5992298126221,6.80002608482645
71030292,0,368.599975585938,47.8378715515137,35.4291041848347
71030287,0,1006.00012207031,163.370300292969,110.548304931812
71030270,0,741.900024414062,151.699234008789,94.7478620226224
71030265,0,91.9000244140625,15.7492122650146,9.82332558667999
71036466,0,550.900024414062,100.600959777832,79.0000439590179
71030243,0,563.699951171875,133.44645690918,84.9005957031444
71022426,0,49.3999633789062,10.4702978134155,7.60000946899336
71030231,0,802.599975585938,149.378540039062,113.099975763698
71023994,0,70.1000366210938,8.27675151824951,4.2900290347345
71036422,0,233.800048828125,53.6148490905762,43.700054020256
71030202,0,120.200073242188,18.2172698974609,10.5723292700211
71022407,0,84.2999877929688,10.8188238143921,4.79202228064737
71023982,0,23,4.65674781799316,3.51504229239588
71030191,0,136.799926757812,25.6030616760254,8.9508056640667
71030189,0,230.400024414062,35.2605895996094,21.9999457963763
71030177,0,1095.30017089844,158.70085144043,90.6999706137281
71036389,0,1080.29992675781,200.809234619141,122.779770921407
71030156,0,50.800048828125,16.2714557647705,13.2334035237598
71023936,0,72.6000366210938,10.4559564590454,6.44038847213137
71023895,0,110.399963378906,7.88046026229858,4.43126276247827
71023889,0,43.7000122070312,5.5758695602417,3.30000584174522
71030100,0,1430.59997558594,236.375122070312,166.590245706767
71036324,0,871.10009765625,140.545227050781,90.1105007934709
71030071,0,1057.20007324219,191.766342163086,149.017534614858
71030057,0,58.60009765625,23.590030670166,21.6000346522177
71030035,0,866.099975585938,156.522171020508,119.200155612642
71030034,0,801.39990234375,157.1650390625,94.7346163280791
71030026,0,73.0999755859375,16.9804382324219,7.78442764284032
71036250,0,395.599975585938,104.974472045898,83.4045260029558
71023778,0,20.8999633789062,4.38906240463257,3.25707874548713
71029992,0,819.099975585938,140.914459228516,90.4476778031011
71036211,0,1075.40014648438,156.311218261719,71.9013604524606
71029963,0,902.099975585938,174.795547485352,131.119066890387
71036194,0,164.099975585938,27.430814743042,17.1000239808922
71029930,0,118.099975585938,26.086784362793,18.2000114889706
71036170,0,805.800048828125,141.777816772461,106.799989761304
71029924,0,249.200073242188,55.6229553222656,49.5826215415545
71023674,0,25.2999877929688,4.01376390457153,2.90001900887866
71029879,0,72.9000244140625,15.7965106964111,12.8450041885337
71036132,0,303.700073242188,113.884376525879,99.3386327304115
71029863,0,201.300048828125,60.8409080505371,52.3695209892463
71029857,0,1302.00012207031,184.811126708984,107.718200850731
71036098,0,573.300170898438,119.403480529785,87.2328686062704
71036096,0,973.599975585938,125.790702819824,65.7000261957045
71036085,0,222.900024414062,48.2060928344727,37.8342966164381
71023606,0,42.699951171875,6.62906122207642,4.69997478879219
71029803,0,249.300048828125,49.8446960449219,39.9485051510425
71023591,0,30.5,6.77068185806274,4.89999873260332
71029800,0,1083.80017089844,191.719131469727,136.699975063499
71029798,0,1008.09997558594,160.817047119141,99.2065674348633
71029778,0,1135.89990234375,180.538467407227,100.799949589704
71029770,0,153.400024414062,44.4738960266113,35.1112997047994
71029766,0,851.5,126.478614807129,61.0176602627476
71029759,0,85,16.604377746582,13.8193848801862
71029721,0,285.199951171875,49.2371444702148,37.0060280563018
71029715,0,165.400024414062,40.0485420227051,24.7406992951217
71035979,0,873,111.911643981934,47.8626569729709
71023477,0,49.2999877929688,6.28093814849854,4.10000643738098
71035946,0,645.199951171875,84.7319107055664,30.5060660484957
71029646,0,983.700073242188,185.258224487305,119.116743803668
71035930,0,199,20.9710445404053,11.0125939559387
71029639,0,227.5,57.5463371276855,44.1192016601801
71035895,0,695.800170898438,121.52108001709,84.2212432535507
71029602,0,118.400024414062,22.3897972106934,8.66517705503856
71035831,0,49.9000244140625,2.34999442100525,0.0703246128204816
71028311,0,1198.19995117188,191.727630615234,138.399931061492
71023309,0,62.4000244140625,9.41479778289795,5.60001032295134
71029528,0,979.5,150.545745849609,63.2999641384328
71035810,0,150.900024414062,23.2300720214844,16.0999784065675
71029520,0,976.599975585938,143.752212524414,96.7999514641161
71029490,0,814.299926757812,203.531478881836,168.909782358744
71035771,0,1177,136.236953735352,72.3999208794322
71029451,0,214.300048828125,28.93776512146,19.2000254913058
71029450,0,2.699951171875,1.3499755859375,1.10009765625
71029448,0,1172.99987792969,205.754470825195,159.135719858311
71029434,0,165.699951171875,41.7517738342285,36.4579278619656
71029414,0,343.700073242188,71.7532043457031,60.9800972923705
71023181,0,22.300048828125,4.37333011627197,3.30003657532178
71035692,0,1177,199.059677124023,117.121993520818
71029391,0,253.39990234375,44.2433662414551,32.8755695378298
71029380,0,73.5999755859375,4.56506252288818,2.42341858760955
71035677,0,779.999877929688,114.165496826172,82.3000247142602
71029335,0,928.500122070312,147.411285400391,79.948631920441
71029334,0,57.4000244140625,14.2950963973999,11.4864497189751
71023104,0,61.2999877929688,6.2751727104187,4.02861690579647
71023103,0,54.800048828125,10.8641548156738,6.42492211291066
71023020,0,83.5999755859375,14.2843399047852,9.07109756984516
71029225,0,256.5,33.0726890563965,14.6000428134448
71022992,0,110.499938964844,7.51970243453979,5.02122316583981
71029212,0,158.5,17.7333126068115,12.6000737503594
71029203,0,1041.79992675781,176.067581176758,118.999934282544
71029189,0,624.800048828125,144.65754699707,107.941277769271
71022945,0,36.199951171875,8.91295528411865,7.30001170136208
71029158,0,624.800048828125,129.860290527344,95.1232523445284
71035480,0,842.699951171875,153.903213500977,114.535881648742
71029150,0,215.300048828125,41.2560882568359,30.3731833641774
71022911,0,63.6000366210938,8.59852313995361,6.79999276290385
71029134,0,195.900024414062,40.1716423034668,32.6777407637308
